customer_id,first_tx,last_tx,transaction_count,customer_tenure_days,avg_days_between_transactions,recency_days,recency_band,frequency_segment,total_spend,avg_transaction_value,value_segment,retention_priority,customer_segment,churned
74372325,2023-01-23,2023-12-22,10,333,37.0,7,Active (0-30 days),Low Frequency,21919350,2191935.0,Regular Value,Healthy / Maintain,Regular Active,0
16438505,2023-02-15,2023-12-23,15,311,22.214285714285715,6,Active (0-30 days),Low Frequency,135014950,9000996.666666666,Very High Value,Healthy / Maintain,Valuable Active,0
81843435,2023-01-28,2023-12-17,12,323,29.363636363636363,12,Active (0-30 days),Low Frequency,42053400,3504450.0,Regular Value,Healthy / Maintain,Regular Active,0
18142450,2023-01-20,2023-12-19,16,333,22.2,10,Active (0-30 days),Low Frequency,70423900,4401493.75,High Value,Healthy / Maintain,Valuable Active,0
92722419,2023-02-07,2023-12-16,27,312,12.0,13,Active (0-30 days),Regular Frequency,42755650,1583542.5925925926,Regular Value,Healthy / Maintain,Regular Active,0
93377781,2023-01-16,2023-12-11,21,329,16.45,18,Active (0-30 days),Regular Frequency,12141850,578183.3333333334,Low Value,Healthy / Maintain,Regular Active,0
87348475,2023-04-06,2023-12-11,10,249,27.666666666666668,18,Active (0-30 days),Low Frequency,26381550,2638155.0,Regular Value,Healthy / Maintain,Regular Active,0
51434749,2023-02-08,2023-11-23,10,288,32.0,36,At Risk (31-60 days),Low Frequency,16359200,1635920.0,Low Value,Re-engagement,Standard Re-engagement,0
71357696,2023-01-29,2023-12-07,15,312,22.285714285714285,22,Active (0-30 days),Low Frequency,201727500,13448500.0,Very High Value,Healthy / Maintain,Valuable Active,0
33215748,2023-01-28,2023-12-17,17,323,20.1875,12,Active (0-30 days),Low Frequency,23932300,1407782.3529411764,Regular Value,Healthy / Maintain,Regular Active,0
10671367,2023-01-13,2023-12-22,14,343,26.384615384615383,7,Active (0-30 days),Low Frequency,8322400,594457.1428571428,Low Value,Healthy / Maintain,Regular Active,0
58250506,2023-02-25,2023-12-14,17,292,18.25,15,Active (0-30 days),Low Frequency,11766600,692152.9411764706,Low Value,Healthy / Maintain,Regular Active,0
73061643,2023-03-08,2023-12-13,21,280,14.0,16,Active (0-30 days),Regular Frequency,97245250,4630726.19047619,High Value,Healthy / Maintain,Valuable Active,0
82892046,2023-01-21,2023-12-15,27,328,12.615384615384615,14,Active (0-30 days),Regular Frequency,18253300,676048.1481481482,Low Value,Healthy / Maintain,Regular Active,0
66770193,2023-01-04,2023-12-27,140,357,2.568345323741007,2,Active (0-30 days),Very High Frequency,1704197350,12172838.214285715,Very High Value,Healthy / Maintain,Champions,0
98358551,2023-01-05,2023-12-29,306,358,1.1737704918032787,0,Active (0-30 days),Very High Frequency,1547361300,5056736.274509804,Very High Value,Healthy / Maintain,Champions,0
18666777,2023-01-15,2023-12-27,17,346,21.625,2,Active (0-30 days),Low Frequency,34003050,2000179.4117647058,Regular Value,Healthy / Maintain,Regular Active,0
91280665,2023-01-04,2023-12-29,143,359,2.528169014084507,0,Active (0-30 days),Very High Frequency,680516850,4758859.090909091,Very High Value,Healthy / Maintain,Champions,0
99276058,2023-01-16,2023-12-10,27,328,12.615384615384615,19,Active (0-30 days),Regular Frequency,262978700,9739951.851851853,Very High Value,Healthy / Maintain,Valuable Active,0
34133277,2023-01-10,2023-12-29,15,353,25.214285714285715,0,Active (0-30 days),Low Frequency,20765250,1384350.0,Regular Value,Healthy / Maintain,Regular Active,0
51959069,2023-01-13,2023-12-06,21,327,16.35,23,Active (0-30 days),Regular Frequency,78964400,3760209.523809524,High Value,Healthy / Maintain,Valuable Active,0
83678496,2023-01-08,2023-12-27,37,353,9.805555555555555,2,Active (0-30 days),High Frequency,23698750,640506.7567567568,Regular Value,Healthy / Maintain,Regular Active,0
12113188,2023-01-04,2023-12-25,201,355,1.775,4,Active (0-30 days),Very High Frequency,121087200,602423.8805970149,Very High Value,Healthy / Maintain,Champions,0
95999269,2023-01-08,2023-11-12,10,308,34.22222222222222,47,At Risk (31-60 days),Low Frequency,24280100,2428010.0,Regular Value,Re-engagement,Standard Re-engagement,0
36361513,2023-01-06,2023-11-29,10,327,36.333333333333336,30,Active (0-30 days),Low Frequency,21410300,2141030.0,Regular Value,Healthy / Maintain,Regular Active,0
92067115,2023-01-26,2023-12-28,13,336,28.0,1,Active (0-30 days),Low Frequency,5183000,398692.3076923077,Low Value,Healthy / Maintain,Regular Active,0
18404657,2023-01-18,2023-12-21,31,337,11.233333333333333,8,Active (0-30 days),Regular Frequency,59227150,1910553.2258064516,High Value,Healthy / Maintain,Valuable Active,0
58774836,2023-01-14,2023-12-16,22,336,16.0,13,Active (0-30 days),Regular Frequency,33712650,1532393.1818181819,Regular Value,Healthy / Maintain,Regular Active,0
17356089,2023-01-18,2023-12-11,23,327,14.863636363636363,18,Active (0-30 days),Regular Frequency,28863000,1254913.043478261,Regular Value,Healthy / Maintain,Regular Active,0
17880377,2023-02-21,2023-12-24,10,306,34.0,5,Active (0-30 days),Low Frequency,36592100,3659210.0,Regular Value,Healthy / Maintain,Regular Active,0
58512699,2023-03-08,2023-11-26,11,263,26.3,33,At Risk (31-60 days),Low Frequency,11951350,1086486.3636363635,Low Value,Re-engagement,Standard Re-engagement,0
83416381,2023-01-16,2023-12-08,16,326,21.733333333333334,21,Active (0-30 days),Low Frequency,39540700,2471293.75,Regular Value,Healthy / Maintain,Regular Active,0
61396289,2023-01-12,2023-12-04,13,326,27.166666666666668,25,Active (0-30 days),Low Frequency,189474950,14574996.153846154,Very High Value,Healthy / Maintain,Valuable Active,0
98096461,2023-01-15,2023-12-20,12,339,30.818181818181817,9,Active (0-30 days),Low Frequency,168119300,14009941.666666666,Very High Value,Healthy / Maintain,Valuable Active,0
65197389,2023-02-05,2023-12-01,10,299,33.22222222222222,28,Active (0-30 days),Low Frequency,6624150,662415.0,Low Value,Healthy / Maintain,Regular Active,0
20108631,2023-01-04,2023-12-28,100,358,3.6161616161616164,1,Active (0-30 days),Very High Frequency,59292450,592924.5,High Value,Healthy / Maintain,Champions,0
28759383,2023-01-05,2023-11-29,16,328,21.866666666666667,30,Active (0-30 days),Low Frequency,31513800,1969612.5,Regular Value,Healthy / Maintain,Regular Active,0
70047064,2023-01-06,2023-12-06,11,334,33.4,23,Active (0-30 days),Low Frequency,13255300,1205027.2727272727,Low Value,Healthy / Maintain,Regular Active,0
38065499,2023-02-27,2023-12-26,19,302,16.77777777777778,3,Active (0-30 days),Regular Frequency,39473350,2077544.7368421052,Regular Value,Healthy / Maintain,Regular Active,0
32822620,2023-01-23,2023-10-30,12,280,25.454545454545453,60,At Risk (31-60 days),Low Frequency,52101100,4341758.333333333,High Value,Re-engagement,At-Risk Valuable,0
85775707,2023-01-29,2023-12-25,12,330,30.0,4,Active (0-30 days),Low Frequency,68785600,5732133.333333333,High Value,Healthy / Maintain,Valuable Active,0
18273635,2023-02-24,2023-12-10,21,289,14.45,19,Active (0-30 days),Regular Frequency,36793850,1752088.0952380951,Regular Value,Healthy / Maintain,Regular Active,0
43308389,2023-01-07,2023-11-13,16,310,20.666666666666668,46,At Risk (31-60 days),Low Frequency,29332200,1833262.5,Regular Value,Re-engagement,Standard Re-engagement,0
64935271,2023-01-06,2023-12-25,30,353,12.172413793103448,4,Active (0-30 days),Regular Frequency,49348250,1644941.6666666667,High Value,Healthy / Maintain,Valuable Active,0
74372456,2023-01-19,2023-12-29,24,344,14.956521739130435,0,Active (0-30 days),Regular Frequency,42898700,1787445.8333333333,Regular Value,Healthy / Maintain,Regular Active,0
75027817,2023-01-11,2023-11-24,11,317,31.7,35,At Risk (31-60 days),Low Frequency,20125300,1829572.7272727273,Low Value,Re-engagement,Standard Re-engagement,0
17356148,2023-01-07,2023-12-06,11,333,33.3,23,Active (0-30 days),Low Frequency,18362750,1669340.9090909092,Low Value,Healthy / Maintain,Regular Active,0
43308406,2023-01-24,2023-12-19,30,329,11.344827586206897,10,Active (0-30 days),Regular Frequency,17776550,592551.6666666666,Low Value,Healthy / Maintain,Regular Active,0
50124151,2023-01-11,2023-12-28,34,351,10.636363636363637,1,Active (0-30 days),Regular Frequency,160300450,4714719.117647059,Very High Value,Healthy / Maintain,Valuable Active,0
77911416,2023-01-12,2023-12-17,21,339,16.95,12,Active (0-30 days),Regular Frequency,33333250,1587297.619047619,Regular Value,Healthy / Maintain,Regular Active,0
86037884,2023-01-11,2023-12-20,31,343,11.433333333333334,9,Active (0-30 days),Regular Frequency,425194350,13715946.774193548,Very High Value,Healthy / Maintain,Valuable Active,0
77911424,2023-01-06,2023-10-05,12,272,24.727272727272727,85,High Risk (61-90 days),Low Frequency,175620500,14635041.666666666,Very High Value,Urgent Re-engagement,High-Risk Valuable,0
81319302,2023-01-09,2023-11-29,15,324,23.142857142857142,30,Active (0-30 days),Low Frequency,28736550,1915770.0,Regular Value,Healthy / Maintain,Regular Active,0
91149707,2023-01-21,2023-11-17,12,300,27.272727272727273,42,At Risk (31-60 days),Low Frequency,7050850,587570.8333333334,Low Value,Re-engagement,Standard Re-engagement,0
32167313,2023-01-09,2023-12-23,30,348,12.0,6,Active (0-30 days),Regular Frequency,62917550,2097251.6666666665,High Value,Healthy / Maintain,Valuable Active,0
47109522,2023-01-06,2023-12-14,34,342,10.363636363636363,15,Active (0-30 days),Regular Frequency,51654950,1519263.2352941176,High Value,Healthy / Maintain,Valuable Active,0
48551315,2023-01-29,2023-12-05,19,310,17.22222222222222,24,Active (0-30 days),Regular Frequency,30462700,1603300.0,Regular Value,Healthy / Maintain,Regular Active,0
12637588,2023-01-09,2023-12-20,23,345,15.681818181818182,9,Active (0-30 days),Regular Frequency,12838750,558206.5217391305,Low Value,Healthy / Maintain,Regular Active,0
98489750,2023-01-07,2023-12-29,124,356,2.894308943089431,0,Active (0-30 days),Very High Frequency,214551250,1730252.0161290322,Very High Value,Healthy / Maintain,Champions,0
65852823,2023-01-06,2023-12-28,133,356,2.696969696969697,1,Active (0-30 days),Very High Frequency,79753800,599652.6315789474,High Value,Healthy / Maintain,Champions,0
70571415,2023-02-05,2023-12-21,10,319,35.44444444444444,8,Active (0-30 days),Low Frequency,53570150,5357015.0,High Value,Healthy / Maintain,Valuable Active,0
88135063,2023-01-21,2023-12-07,20,320,16.842105263157894,22,Active (0-30 days),Regular Frequency,27433800,1371690.0,Regular Value,Healthy / Maintain,Regular Active,0
64148890,2023-01-04,2023-12-26,26,356,14.24,3,Active (0-30 days),Regular Frequency,379625800,14600992.307692308,Very High Value,Healthy / Maintain,Valuable Active,0
57333147,2023-01-09,2023-12-19,64,344,5.4603174603174605,10,Active (0-30 days),High Frequency,270050900,4219545.3125,Very High Value,Healthy / Maintain,Champions,0
28235171,2023-01-31,2023-12-29,25,332,13.833333333333334,0,Active (0-30 days),Regular Frequency,48425150,1937006.0,High Value,Healthy / Maintain,Valuable Active,0
29939111,2023-01-09,2023-12-17,66,342,5.2615384615384615,12,Active (0-30 days),High Frequency,354622300,5373065.151515151,Very High Value,Healthy / Maintain,Champions,0
78042543,2023-01-20,2023-11-13,24,297,12.91304347826087,46,At Risk (31-60 days),Regular Frequency,12146650,506110.4166666667,Low Value,Medium Priority,Standard Re-engagement,0
17749424,2023-01-08,2023-12-16,36,342,9.771428571428572,13,Active (0-30 days),High Frequency,185581500,5155041.666666667,Very High Value,Healthy / Maintain,Champions,0
73848248,2023-01-04,2023-11-15,11,315,31.5,44,At Risk (31-60 days),Low Frequency,7210800,655527.2727272727,Low Value,Re-engagement,Standard Re-engagement,0
63231418,2023-01-11,2023-12-05,12,328,29.818181818181817,24,Active (0-30 days),Low Frequency,18266000,1522166.6666666667,Low Value,Healthy / Maintain,Regular Active,0
41735616,2023-01-06,2023-12-11,13,339,28.25,18,Active (0-30 days),Low Frequency,17996100,1384315.3846153845,Low Value,Healthy / Maintain,Regular Active,0
61920704,2023-01-24,2023-12-11,12,321,29.181818181818183,18,Active (0-30 days),Low Frequency,15976900,1331408.3333333333,Low Value,Healthy / Maintain,Regular Active,0
37017030,2023-02-14,2023-12-28,14,317,24.384615384615383,1,Active (0-30 days),Low Frequency,19732250,1409446.4285714286,Low Value,Healthy / Maintain,Regular Active,0
38196679,2023-02-11,2023-12-09,13,301,25.083333333333332,20,Active (0-30 days),Low Frequency,195503050,15038696.153846154,Very High Value,Healthy / Maintain,Valuable Active,0
16438730,2023-01-29,2023-12-08,25,313,13.041666666666666,21,Active (0-30 days),Regular Frequency,143405150,5736206.0,Very High Value,Healthy / Maintain,Valuable Active,0
65459660,2023-01-15,2023-12-25,49,344,7.166666666666667,4,Active (0-30 days),High Frequency,90194300,1840700.0,High Value,Healthy / Maintain,Champions,0
62445005,2023-04-13,2023-12-27,23,258,11.727272727272727,2,Active (0-30 days),Regular Frequency,388004750,16869771.739130434,Very High Value,Healthy / Maintain,Valuable Active,0
75158990,2023-01-10,2023-11-08,20,302,15.894736842105264,51,At Risk (31-60 days),Regular Frequency,35854750,1792737.5,Regular Value,Medium Priority,Standard Re-engagement,0
14079441,2023-01-22,2023-12-19,21,331,16.55,10,Active (0-30 days),Regular Frequency,25770900,1227185.7142857143,Regular Value,Healthy / Maintain,Regular Active,0
38589907,2023-01-05,2023-11-03,11,302,30.2,56,At Risk (31-60 days),Low Frequency,16347550,1486140.9090909092,Low Value,Re-engagement,Standard Re-engagement,0
48813523,2023-01-22,2023-12-16,19,328,18.22222222222222,13,Active (0-30 days),Regular Frequency,10271550,540607.8947368421,Low Value,Healthy / Maintain,Regular Active,0
65066454,2023-01-05,2023-12-22,103,351,3.4411764705882355,7,Active (0-30 days),Very High Frequency,549653700,5336443.689320388,Very High Value,Healthy / Maintain,Champions,0
49731032,2023-02-05,2023-12-17,21,315,15.75,12,Active (0-30 days),Regular Frequency,49250050,2345240.476190476,High Value,Healthy / Maintain,Valuable Active,0
44357083,2023-01-13,2023-12-27,89,348,3.9545454545454546,2,Active (0-30 days),Very High Frequency,1213654600,13636568.539325843,Very High Value,Healthy / Maintain,Champions,0
83416540,2023-01-18,2023-12-27,18,343,20.176470588235293,2,Active (0-30 days),Low Frequency,306689100,17038283.333333332,Very High Value,Healthy / Maintain,Valuable Active,0
23123425,2023-01-10,2023-12-21,16,345,23.0,8,Active (0-30 days),Low Frequency,28847750,1802984.375,Regular Value,Healthy / Maintain,Regular Active,0
42391010,2023-01-04,2023-12-29,351,359,1.0257142857142858,0,Active (0-30 days),Very High Frequency,616088750,1755238.603988604,Very High Value,Healthy / Maintain,Champions,0
78304749,2023-01-04,2023-12-03,52,333,6.529411764705882,26,Active (0-30 days),High Frequency,585058900,11251132.692307692,Very High Value,Healthy / Maintain,Champions,0
37017070,2023-03-19,2023-12-27,16,283,18.866666666666667,2,Active (0-30 days),Low Frequency,301591350,18849459.375,Very High Value,Healthy / Maintain,Valuable Active,0
84202990,2023-01-18,2023-12-06,10,322,35.77777777777778,23,Active (0-30 days),Low Frequency,168641100,16864110.0,Very High Value,Healthy / Maintain,Valuable Active,0
13161967,2023-01-28,2023-12-20,11,326,32.6,9,Active (0-30 days),Low Frequency,49808200,4528018.181818182,High Value,Healthy / Maintain,Valuable Active,0
27317742,2023-01-06,2023-12-29,58,357,6.2631578947368425,0,Active (0-30 days),High Frequency,33830400,583282.7586206896,Regular Value,Healthy / Maintain,Regular Active,0
17225206,2023-02-13,2023-10-16,12,245,22.272727272727273,74,High Risk (61-90 days),Low Frequency,20576650,1714720.8333333333,Regular Value,Urgent Re-engagement,Standard Re-engagement,0
78566906,2023-01-23,2023-12-10,22,321,15.285714285714286,19,Active (0-30 days),Regular Frequency,10520900,478222.7272727273,Low Value,Healthy / Maintain,Regular Active,0
56022526,2023-01-12,2023-12-06,12,328,29.818181818181817,23,Active (0-30 days),Low Frequency,156092150,13007679.166666666,Very High Value,Healthy / Maintain,Valuable Active,0
70571521,2023-01-04,2023-12-28,637,358,0.5628930817610063,1,Active (0-30 days),Very High Frequency,3246778150,5096982.967032967,Very High Value,Healthy / Maintain,Champions,0
96130562,2023-02-02,2023-11-30,10,301,33.44444444444444,29,Active (0-30 days),Low Frequency,33038350,3303835.0,Regular Value,Healthy / Maintain,Regular Active,0
98096643,2023-01-10,2023-12-07,11,331,33.1,22,Active (0-30 days),Low Frequency,8618650,783513.6363636364,Low Value,Healthy / Maintain,Regular Active,0
76338692,2023-01-09,2023-12-04,10,329,36.55555555555556,25,Active (0-30 days),Low Frequency,5043950,504395.0,Low Value,Healthy / Maintain,Regular Active,0
35575297,2023-01-04,2023-12-15,16,345,23.0,14,Active (0-30 days),Low Frequency,10081650,630103.125,Low Value,Healthy / Maintain,Regular Active,0
33216006,2023-01-05,2023-11-07,11,306,30.6,52,At Risk (31-60 days),Low Frequency,17228700,1566245.4545454546,Low Value,Re-engagement,Standard Re-engagement,0
12113415,2023-01-28,2023-12-14,14,320,24.615384615384617,15,Active (0-30 days),Low Frequency,19057150,1361225.0,Low Value,Healthy / Maintain,Regular Active,0
59561481,2023-01-04,2023-12-28,74,358,4.904109589041096,1,Active (0-30 days),High Frequency,120081000,1622716.2162162163,High Value,Healthy / Maintain,Champions,0
59037195,2023-01-25,2023-12-12,10,321,35.666666666666664,17,Active (0-30 days),Low Frequency,33249200,3324920.0,Regular Value,Healthy / Maintain,Regular Active,0
74110476,2023-01-16,2023-12-13,15,331,23.642857142857142,16,Active (0-30 days),Low Frequency,21068550,1404570.0,Regular Value,Healthy / Maintain,Regular Active,0
57202192,2023-01-08,2023-12-25,44,351,8.162790697674419,4,Active (0-30 days),High Frequency,219416250,4986732.954545454,Very High Value,Healthy / Maintain,Champions,0
76207637,2023-01-05,2023-10-29,16,297,19.8,61,High Risk (61-90 days),Low Frequency,28804650,1800290.625,Regular Value,Urgent Re-engagement,Standard Re-engagement,0
